InvoiceNo,CustomerID,TotalPrice
551283,16755,592.40999999999974
563555,16755,588.3599999999999
575320,17011,270.89999999999992
562427,17267,311.02000000000004
562428,17267,6.6
577527,17523,188.72999999999996
577529,17523,60.48
578330,17523,277.98
579148,17523,125.55000000000001
560537,17779,323.09
566518,17779,166.42
577329,17779,169.06
573142,18035,439.06
573144,18035,51.780000000000008
574479,18035,239.56
579153,12660,245.1
541838,12916,847.85000000000014
547839,12916,649.78
554066,12916,815.15
561024,12916,693.37000000000012
579456,13428,218.46999999999994
545038,13684,67.230000000000018
560437,13940,218.62
563268,13940,172.44
569899,13940,225.24
578059,13940,222.84000000000003
564376,14196,335.52
565835,14452,127.37000000000002
579387,14452,137.07000000000002
537350,14708,419.06000000000006
559516,14708,282.12
549125,14964,206.21
545590,15220,316.10999999999996
550179,15220,195.68
553996,15220,346.40000000000003
557848,15220,88.62
563448,15220,337.24
571847,15220,494.91000000000008
536777,15732,138.1
552838,15732,156.02
577522,15988,158.03
536638,16244,1056.63
552886,16244,466.11999999999995
541001,16500,165.0
574272,16500,55.320000000000007
574274,16500,30.0
577139,16500,42.900000000000006
578291,16500,54.900000000000006
552323,16756,239.39999999999998
549447,17268,138.24
549541,17268,138.24
559795,17268,35.0
564225,17268,452.15999999999997
538640,17524,145.0
549368,18036,110.80000000000001
564639,18036,143.73999999999998
574893,18036,151.07999999999996
559928,12405,1710.3900000000006
562270,12917,594.0
537622,13173,165.94
568211,13429,330.60000000000008
570405,13429,165.72
572211,13429,196.68000000000004
579261,13429,313.8
570408,13685,1334.16
571309,13685,5.93
572670,13685,594.36
536617,13941,1095.12
544045,13941,1023.84
557527,13941,712.3
566246,13941,1028.04
577148,13941,1253.6600000000003
555363,14453,119.93
539249,14709,314.1
542354,14709,407.9500000000001
545908,14709,461.24999999999994
552268,14709,426.84
555525,14709,332.9
559831,14709,416.90000000000003
562019,14709,457.60000000000014
563855,14709,546.90000000000009
565845,14709,588.30000000000007
568989,14709,311.30000000000007
575181,14709,312.00000000000006
575182,14709,33.0
578627,14709,312.00000000000006
565431,14965,474.49999999999994
565433,14965,124.5
537801,15221,403.25
545343,15733,162.30000000000004
547887,16245,453.9799999999999
562847,16245,315.72
576645,16245,643.96
542059,16757,106.83000000000001
538994,17525,422.70000000000005
548548,17781,102.0
558773,17781,86.02000000000001
538519,18037,31.299999999999997
541815,18037,8.25
548506,18037,3.9
550337,18037,2.1
551469,18037,15.269999999999998
559472,18037,9.2
556127,12406,1621.25
577126,12406,1794.0500000000002
536527,12662,261.48
543121,12662,336.70000000000005
545988,12662,301.4
550178,12662,444.81999999999988
555553,12662,493.68000000000012
560566,12662,431.66000000000014
564328,12662,383.92
571556,12662,521.62000000000012
576890,12662,328.65
576891,12662,120.9
537224,13174,1415.9700000000003
542398,13174,692.3
578292,13174,708.76000000000033
566737,13430,336.31000000000006
577598,13430,343.14
556285,13686,72.0
550155,14198,183.30000000000004
560279,14198,173.64999999999998
566648,14198,171.84999999999997
577790,14198,172.60000000000002
570653,14710,172.91
573364,14710,146.32000000000002
577507,14710,232.09000000000003
578829,14710,54.81
578790,14966,191.31999999999996
541988,15222,585.0
571184,15478,826.82999999999993
573384,15478,614.59000000000015
554306,15734,578.65000000000009
563510,15734,760.8
545031,15990,401.37000000000006
572910,15990,390.73999999999995
569685,16758,369.34000000000003
569462,17014,188.04999999999998
574896,17014,167.00999999999996
538010,17526,226.79999999999998
538721,17526,11.8
544603,17526,634.2
547061,12407,226.29999999999998
550440,12407,269.66
559058,12407,719.06000000000017
561662,12407,192.34
572133,12407,300.76
557797,12919,206.2
559823,12919,52.8
563251,12919,182.64999999999998
574963,12919,336.12
578128,12919,269.52
566319,13431,853.68
569333,13431,415.42
551979,14199,185.39999999999998
547370,14711,200.51999999999995
548792,14711,215.00999999999996
550890,14711,526.5
551721,14711,288.74999999999994
554105,14711,213.06
555844,14711,160.15
558627,14711,311.86
564077,14711,148.57000000000002
566194,14711,300.99999999999989
576559,14711,263.66999999999996
579468,14711,239.71
572188,14967,463.79999999999995
548747,15223,300.84999999999997
551384,15223,454.9
557765,16247,114.56
538855,16503,488.09000000000009
541086,16503,353.7
552472,16503,251.60000000000002
564433,16503,338.53999999999996
575187,16759,107.95
575188,16759,310.90000000000003
555845,17015,524.5
569000,17015,1045.4799999999998
575755,17015,272.57999999999993
551978,17527,292.11
563946,17527,314.51
567369,17527,181.6
571410,17527,151.15
549047,17783,112.41000000000001
568715,17783,171.06
547684,12408,762.89
547685,12408,74.7
557147,12408,654.18
565246,12408,642.27999999999986
574862,12408,754.5
541756,12664,661.58
550924,12664,642.0
560549,12664,653.90000000000009
566598,12664,319.6
569522,12664,310.0
570769,12664,334.8
574332,12664,760.0
578300,12664,310.0
578057,12920,164.23
572528,13176,492.83999999999986
560712,14456,116.13000000000001
560714,14456,26.25
561894,14456,494.26999999999936
566290,14456,818.93000000000018
568517,14456,383.65999999999985
573361,14456,240.54999999999998
575583,14456,263.11
577106,14456,336.53999999999985
563840,14712,115.72
568201,14712,305.75
575619,14712,495.6
575336,14968,147.59
538470,15224,11.6
539264,15224,310.47999999999996
563353,15480,905.5
570213,16248,152.94000000000003
576326,16504,484.38000000000005
547350,17272,657.68000000000018
554489,17272,751.75999999999988
572542,17272,698.39
573309,17272,40.8
568894,17528,779.35999999999945
568912,17528,327.71999999999991
570862,17528,467.35999999999996
572129,17528,547.33999999999992
573100,17528,389.96
575342,17528,373.27000000000004
577834,17528,542.99
549303,18040,239.0
577538,18040,118.19999999999999
556415,12409,6207.0799999999981
567642,12409,4.95
567721,12409,4860.64
541517,12665,63.0
536561,12921,322.40000000000003
537683,12921,365.4
540149,12921,481.69999999999993
543759,12921,377.47999999999996
545022,12921,522.75
545023,12921,678.14999999999986
545154,12921,425.5
547066,12921,562.63000000000011
547067,12921,501.24
552185,12921,464.01
552186,12921,483.02000000000004
552715,12921,305.26000000000005
552716,12921,24.900000000000002
556021,12921,477.68000000000018
556022,12921,79.199999999999989
558879,12921,369.56
558880,12921,70.8
559144,12921,312.75000000000006
559146,12921,615.30000000000007
561794,12921,462.91
561817,12921,361.46000000000004
561906,12921,660.45000000000016
565317,12921,598.38000000000011
565318,12921,560.54000000000008
566721,12921,490.95000000000005
566774,12921,272.1
567145,12921,549.46
572451,12921,792.76
572452,12921,354.97999999999996
572453,12921,180.33
575198,12921,71.25
575199,12921,725.22000000000014
575200,12921,12.48
577741,12921,467.10999999999996
578485,12921,810.7600000000001
579843,12921,1348.58
579846,12921,427.64000000000004
569732,13177,282.45000000000005
570128,13689,910.0
539011,14201,67.240000000000009
550624,14201,109.04
552253,14201,187.98000000000002
555702,14201,46.839999999999989
559916,14201,110.13999999999999
567408,14201,105.9
570415,14201,120.30000000000001
542925,14457,113.64
538167,14713,298.94999999999993
539322,14713,126.89999999999999
541698,14713,222.24000000000004
546215,14713,124.95
546790,14713,136.57
552010,14713,292.41999999999996
555705,14713,247.61
562444,14713,372.24
565224,14713,207.72999999999996
575706,14713,365.0
579854,14713,271.75
550631,15225,409.4
549587,15737,475.88
555494,15737,204.85000000000002
555724,15737,15.0
555725,15737,34.0
560190,15737,168.20000000000002
567630,15737,183.57999999999998
576892,15737,67.01
578708,15737,56.6
572913,15993,863.88999999999976
572921,15993,421.58999999999975
574741,15993,439.87999999999977
576255,15993,419.71999999999986
578251,15993,417.04999999999978
550134,16249,814.83000000000027
554107,16249,205.7
561128,16249,331.74000000000007
563812,16249,88.5
571563,16249,359.3
575050,16505,777.6
565409,16761,316.62
536618,17017,780.11999999999989
536619,17017,97.199999999999989
537489,17017,511.8
538120,17017,144.5
538868,17017,824.01999999999987
544906,17017,528.31999999999994
547020,17017,368.35999999999996
547036,17017,380.4
549918,17017,267.96000000000004
553836,17017,566.17999999999984
553837,17017,24.96
558571,17017,810.2600000000001
558573,17017,30.0
558574,17017,97.199999999999989
568576,17017,815.04
572892,17017,326.03999999999996
576847,17017,456.59999999999997
578297,17017,446.28
579531,17017,588.42
571443,17785,131.94
536634,18041,193.78
536637,18041,235.15999999999994
538051,18041,205.35
540359,18041,377.7
541500,18041,145.23
543009,18041,128.68
544700,18041,271.67999999999995
545550,18041,148.49
547381,18041,201.39000000000001
548448,18041,225.49
549436,18041,113.89
551858,18041,128.01000000000002
552657,18041,256.16
556240,18041,105.0
560551,18041,109.01000000000002
564725,18041,239.10999999999996
567970,18041,134.17000000000002
569025,18041,356.75
574143,18041,120.0
576861,18041,220.94000000000003
579103,18041,267.40000000000003
543180,12410,625.33
543181,12410,68.0
558738,12922,405.37999999999994
538811,13178,710.0
544299,13178,414.0
549387,13178,483.0
552460,13178,719.8
553930,13178,392.4
557630,13178,591.73
560010,13178,285.0
561797,13178,795.8
568527,13178,764.99999999999989
574331,13178,262.26
576074,13178,306.47999999999996
565404,13434,72.84
568332,13434,461.40000000000003
570675,13690,172.25
546788,13946,209.85
554087,13946,276.12
567632,13946,75.6
576557,14714,160.19
542355,14970,337.5
548651,14970,444.75
561199,14970,337.5
569221,14970,472.30999999999995
542989,15226,154.41
539092,15482,527.04
539093,15482,196.60000000000002
548697,15482,713.80000000000007
558126,15482,666.06
571179,15482,40.0
572348,15482,360.0
572756,15482,360.0
574319,15482,1915.6
576137,15482,1617.56
576172,15482,1355.5600000000002
578358,15482,2210.6400000000003
578365,15482,1092.1000000000001
536733,15738,329.65
541408,15738,316.5
542659,15738,305.06999999999994
545044,15738,333.92
546531,15738,391.8
548172,15738,328.15000000000003
551124,15738,291.90000000000003
553846,15738,299.45000000000005
553847,15738,16.6
556130,15738,316.02
559060,15738,302.2
563941,15738,327.15000000000003
565417,15738,295.04
570076,15738,306.52000000000004
573126,15738,335.54999999999995
577599,15738,316.89999999999992
571275,15994,427.07
536388,16250,226.14000000000004
547535,16250,163.29999999999998
573403,16506,55.2
577494,16506,35.1
560383,16762,314.15
572565,16762,573.45
577482,16762,613.78
541427,17018,405.0
573337,17018,515.1
574502,17274,111.97999999999999
538171,17530,300.6400000000001
544087,17530,344.68999999999994
550819,17530,430.7600000000001
551272,17530,29.880000000000003
551299,17530,15.0
553556,17530,246.89
566959,17530,395.55
573152,17530,227.08
578324,17530,178.7
542239,17786,114.85000000000002
566864,17786,163.89000000000001
571352,18042,165.05
570875,12667,620.13000000000011
569901,12923,176.97000000000006
555509,13435,443.72
562466,13435,251.26000000000002
563916,13435,393.14
568203,13435,884.89999999999986
572899,13435,558.59999999999991
576604,13435,835.97
569684,13947,90.6
559311,14459,1837.9200000000003
540955,14715,137.95
543914,14715,109.5
565730,14715,347.29999999999995
576513,14715,272.63000000000005
573029,14971,616.3599999999999
574575,14971,491.51
574576,14971,8.7
542246,15227,318.23000000000008
545152,15227,306.84000000000003
552252,15227,251.74999999999997
574194,15227,312.58000000000004
574196,15227,30.0
546982,15483,114.85000000000007
558710,15483,31.110000000000003
558711,15483,18.830000000000002
558713,15483,69.02
569494,15739,449.12000000000006
554636,16763,611.85
537375,17019,358.81999999999977
541012,17019,271.09000000000003
547485,17019,366.01999999999992
579141,17019,276.67999999999995
555405,17531,296.7
536973,17787,736.28
541660,17787,529.90999999999985
543428,17787,449.9799999999999
559527,17787,149.01999999999998
537772,18043,316.45999999999987
553488,18043,135.35000000000002
576540,18043,107.7
557889,12412,514.5
561102,12412,376.24
568223,12412,336.1400000000001
539466,12668,469.86999999999989
542713,12668,1009.8000000000001
547822,12668,1444.8000000000002
579094,12668,882.68000000000006
541242,12924,58.190000000000005
546035,12924,229.8
554655,12924,367.28000000000009
566421,12924,278.43
550323,13692,856.63000000000034
552538,13692,14.95
576406,13692,616.74
538697,13948,102.0
542992,14460,30.0
557612,14460,246.53999999999996
563923,14460,157.8
559993,14716,188.56000000000003
573139,14716,141.12
562233,14972,114.77000000000001
544339,15228,904.8499999999998
557893,15228,348.60000000000008
562085,15228,970.57999999999959
569514,15228,1162.68
567853,15484,1636.52
571193,15484,394.16
577800,15484,889.37999999999988
572230,15740,154.88000000000002
537855,15996,263.25
545071,15996,222.29000000000002
547134,15996,169.73000000000002
558183,15996,141.03
563333,15996,111.56000000000002
566438,15996,152.82
560601,16764,176.68000000000006
561869,16764,172.96
562519,16764,172.42
565207,16764,260.49
566962,16764,110.93000000000002
568662,16764,192.23999999999998
570088,16764,237.86000000000004
573269,16764,249.78000000000003
575063,16764,355.77000000000004
577258,16764,222.43000000000009
578817,16764,275.62
579559,16764,169.20000000000007
562047,17788,16.7
568391,17788,1101.2
538812,18044,74.25
545233,18044,72.12
548003,18044,289.25000000000006
548892,18044,124.14999999999999
554375,18044,245.92000000000002
554670,18044,77.52
558098,18044,222.32000000000005
566559,18044,431.96999999999997
574088,18044,340.2
540365,12413,479.25
550338,12413,84.65
569402,12413,194.20000000000002
547892,12669,1136.3
548913,12669,1136.3
559704,12669,471.43
568230,12925,368.31
555368,13437,1440.9000000000003
557861,13437,220.83
562100,13437,362.52
565220,13437,149.34999999999997
575089,13437,422.03999999999996
576598,13437,352.6
578822,13437,459.81999999999994
565725,13949,537.89999999999986
567972,13949,371.35999999999996
569590,13949,302.91
573399,13949,392.08
576447,13949,304.84
547081,14205,222.90000000000003
578133,14205,243.8
547497,14461,776.22999999999968
556784,14461,969.99
560093,14461,356.83999999999992
551393,14973,654.59999999999991
561654,14973,356.89
564357,14973,302.96000000000004
536531,15485,950.09
540496,15485,328.54
575340,15485,1296.37
548160,16253,1700.4
569406,16253,1983.4600000000003
544095,16509,363.70000000000005
544426,16765,34.0
541784,17277,717.01999999999975
551125,17277,348.33
545526,17789,225.9
572668,18045,189.39999999999998
543027,12414,153.76
550998,12414,242.8
552202,12414,165.85000000000002
550827,12670,633.05
554356,12670,393.34000000000003
565239,12670,608.08
575671,12670,665.46
579492,12670,696.12000000000012
572678,13182,121.17999999999999
536437,13694,842.12
539307,13694,2054.92
540122,13694,1179.6
540999,13694,1431.2800000000002
542517,13694,1521.1
543168,13694,693.48
543169,13694,376.32000000000005
544651,13694,1972.7000000000003
544652,13694,479.76000000000005
544793,13694,218.88
545582,13694,3547.34
547362,13694,3221.8799999999997
547518,13694,1320.0
548554,13694,888.2
548556,13694,237.89999999999998
548613,13694,35.28
549940,13694,1357.63
549941,13694,81.6
551198,13694,347.67999999999995
551698,13694,1132.95
551981,13694,897.59999999999991
552272,13694,1128.9400000000003
552566,13694,716.0
554552,13694,2044.84
554554,13694,262.54999999999995
555007,13694,208.79999999999998
556267,13694,3027.31
556956,13694,1084.24
558552,13694,1948.9199999999998
559050,13694,600.72
560883,13694,452.71000000000004
560884,13694,890.0
562345,13694,1505.64
563659,13694,1459.12
563660,13694,237.60000000000002
564322,13694,2736.99
564323,13694,2275.0
564324,13694,1304.44
564325,13694,189.60000000000002
566866,13694,1596.24
566867,13694,1642.18
568797,13694,2377.0
572734,13694,1632.63
572888,13694,605.52
573263,13694,3304.0299999999997
576179,13694,3419.6399999999994
576180,13694,1419.5800000000002
549237,13950,179.31
568549,13950,144.35
576514,13950,140.94
579176,13950,280.46
550167,14206,328.15999999999991
540020,14462,109.3
543235,14462,331.41999999999996
543240,14462,15.8
546866,14462,232.39000000000004
546872,14462,16.0
552703,14462,251.28999999999996
555745,14462,184.52000000000004
560256,14462,140.76
562951,14462,252.61999999999998
567156,14462,168.04999999999998
569538,14462,301.86999999999995
574040,14974,114.38999999999999
549933,15230,370.20000000000005
550150,15230,59.400000000000006
538508,15998,863.38999999999987
547358,15998,918.82999999999993
557570,15998,329.84
566599,15998,398.70000000000005
574240,15998,579.2099999999997
536746,16510,248.1
546387,16766,572.80000000000018
546403,16766,572.80000000000007
575166,17022,70.999999999999986
549832,17278,246.04000000000002
571428,17534,223.35999999999999
538190,17790,127.90000000000002
538194,17790,0.95
538535,17790,126.99999999999999
538557,17790,27.8
539336,17790,115.9
543646,17790,116.80000000000001
549260,17790,107.07000000000002
553058,17790,149.34
554646,17790,124.25
559745,17790,113.07000000000001
561709,17790,148.21
563035,17790,205.21999999999997
570234,17790,328.53
575938,17790,273.51
540267,12415,7011.380000000001
540557,12415,81.6
543989,12415,14022.920000000004
545475,12415,16726.840000000004
548661,12415,350.0
553546,12415,11924.800000000001
554037,12415,766.3599999999999
556917,12415,22775.930000000008
556918,12415,650.88
559919,12415,2735.1600000000003
559920,12415,61.199999999999996
560491,12415,158.65000000000006
563614,12415,21880.44
565145,12415,2732.92
565146,12415,208.79999999999998
569647,12415,828.0
569650,12415,15643.77
574014,12415,624.24
574138,12415,375.24
576394,12415,4925.7999999999993
576586,12415,429.6
540502,13183,625.04000000000008
547577,13183,513.84000000000015
553186,13183,388.20000000000005
559005,13183,302.18000000000006
561453,13183,353.76
564851,13183,211.95999999999998
566634,13183,690.6
574066,13183,443.1400000000001
548176,13439,283.71000000000004
547762,13695,83.14
550340,13695,71.42
551144,13695,76.320000000000007
552697,13695,54.6
555493,13695,340.44
557774,13695,123.62
559035,13695,139.68
561200,13695,95.28
562148,13695,218.27
563147,13695,81.0
563149,13695,101.76
565332,13695,381.54
567252,13695,329.88
570100,13695,110.4
575127,13695,296.78
544421,13951,212.56
550329,13951,303.49
557114,13951,158.4
553701,14463,115.92
557681,14463,193.5
565380,14463,220.2
548867,14719,223.46
556542,14719,264.65999999999997
570374,14719,317.21999999999986
579414,14719,390.36999999999978
571055,14975,279.93999999999994
555942,15743,322.55
563689,15743,111.50000000000003
574046,15743,137.56
578323,15743,212.85
538078,16255,374.24999999999994
540013,16255,299.6
543369,16255,219.35999999999999
549278,16255,168.46
560248,16255,438.7600000000001
561874,16255,297.31999999999994
565472,16255,385.04
578248,16255,437.11999999999989
546950,16511,340.74999999999994
560305,16511,241.95
577167,16511,367.56000000000006
542373,16767,1866.0200000000002
547691,16767,364.84000000000003
551869,16767,418.2000000000001
556318,16767,399.18000000000006
561398,16767,618.5
563688,16767,567.61999999999989
565790,16767,591.14
575194,16767,359.46
575195,16767,271.36
575196,16767,83.2
575197,16767,41.08
570984,17279,187.83
545665,17535,164.4
575591,17791,106.1
541121,12672,225.90000000000003
539043,12928,392.34000000000003
549749,12928,387.70000000000005
560107,12928,356.10000000000008
572563,12928,334.00000000000006
574533,12928,592.56000000000006
544687,13184,212.52000000000004
548631,13184,117.39999999999999
550626,13184,185.08000000000004
551149,13184,231.30999999999997
556038,13184,173.65999999999997
559641,13184,365.02
560200,13184,30.0
561912,13184,181.16
561913,13184,8.29
578786,13184,196.85000000000002
550193,13952,2042.7610000000004
552042,13952,1208.3100000000002
565750,14208,151.73999999999998
562490,14720,155.79999999999998
566273,14720,245.33
541270,14976,155.95
546235,14976,115.57000000000002
554969,14976,178.74000000000004
564852,14976,109.7
571106,14976,209.40000000000003
571109,14976,6.5
571111,14976,15.0
560979,15232,310.36
563721,15232,301.7
565929,15488,91.320000000000007
567969,15744,34.8
546979,16256,752.43000000000006
546414,16768,183.25
564713,16768,103.24
572277,16768,191.6
558912,17024,31.25
565158,17024,25.0
572679,17024,39.599999999999994
556909,17536,76.5
554050,18048,168.49
554052,18048,3.8
539391,12417,291.34
541991,12417,323.44
545536,12417,410.00000000000006
551398,12417,436.3
555574,12417,437.19
562445,12417,355.56000000000012
564378,12417,562.68999999999983
573656,12417,462.85
541277,12673,220.9
542865,12929,117.85000000000002
546828,13185,71.4
566077,13441,296.64
573747,13697,151.3
539762,13953,500.0
546154,13953,500.0
553043,13953,750.0
558333,13953,500.0
563374,13953,354.36
571610,13953,500.0
540817,14209,347.95
547720,14209,420.6
552536,14209,314.60000000000008
560972,14209,438.5
562930,14209,354.68000000000006
579278,14209,197.10000000000002
543593,14465,597.3
549257,14465,191.49000000000004
549262,14465,269.83
552961,15489,348.26
570910,15489,442.63999999999993
576900,15489,343.38
550325,15745,302.85000000000008
568397,15745,304.90000000000003
574591,15745,309.53
577528,15745,177.31
556969,16257,46.95
573103,16513,108.45000000000002
577526,16513,554.34
547670,16769,380.38999999999987
536573,17025,143.12
536574,17025,17.85
570251,17025,196.8
543535,17537,630.69999999999993
575520,17537,266.92
576274,17793,323.03999999999996
563756,12418,668.58
553208,12674,586.74
557669,12674,390.06
566115,12674,425.20000000000005
573867,12674,568.60000000000014
557616,12930,221.56000000000003
567886,12930,194.23999999999998
562129,13186,988.33999999999992
565839,13186,313.6
573486,13186,273.95
569060,13954,227.41000000000003
536956,14210,304.95000000000005
540027,14210,363.65999999999997
544165,14210,308.78000000000003
551147,14210,305.46000000000004
554795,14210,316.8
564634,14210,306.19000000000005
536744,14466,379.75000000000006
543177,14466,323.5
545630,14466,332.40000000000003
555575,14466,310.04999999999995
563364,14466,234.74999999999997
568515,14466,205.19999999999996
575642,14466,486.75000000000006
560212,14722,187.91999999999996
541018,14978,310.25999999999988
542221,14978,379.28
544778,14978,452.9099999999998
550360,14978,394.82999999999993
568670,14978,394.14
545905,15234,196.99999999999994
561648,15746,196.87999999999997
551849,16258,1032.4599999999998
557853,16258,801.0
561242,16258,1152.8
562372,16258,754.80000000000007
572676,16258,1462.4499999999998
536797,16770,130.8
539282,16770,131.40000000000003
542608,16770,269.3
550321,16770,124.98000000000003
571028,16770,113.62000000000005
537139,17026,33.15
555863,17026,121.67999999999999
543800,17282,741.85000000000014
557256,17282,274.56
562018,17282,687.00000000000011
576198,17538,98.42
539032,18050,74.4
539332,12931,144.0
539460,12931,33.0
543994,12931,1696.3999999999999
546560,12931,62.5
550122,12931,1488.0
553928,12931,392.4
553929,12931,104.39999999999999
562439,12931,18841.48
562440,12931,204.0
563074,12931,9349.7200000000012
564814,12931,214.8
569334,12931,1909.3600000000001
575335,12931,4961.2
577021,12931,2209.74
577289,12931,444.96000000000004
540397,13187,236.02
559340,13699,308.5800000000001
543332,13955,205.1
559523,13955,117.86000000000001
544322,14211,145.20000000000002
545075,14211,319.9
550287,14211,138.79000000000002
550535,14211,155.60000000000002
553227,14211,150.39999999999998
565405,14211,220.04000000000005
567517,14211,209.16000000000003
570885,14211,355.78000000000003
571435,14211,546.2299999999999
542692,14467,131.7
572490,14467,180.27
576520,14467,172.64999999999998
578009,14467,114.14
536976,14723,149.79999999999998
536981,14723,101.14000000000003
539321,14723,220.05999999999997
573396,14723,196.78000000000006
574287,14723,168.45000000000002
579491,14723,322.07
536594,15235,79.5
537206,15235,85.55
539933,15235,529.59
540115,15235,112.65
541800,15235,169.75
541801,15235,91.8
543132,15235,172.3
543133,15235,71.9
545076,15235,147.90000000000003
549189,15235,229.3
550173,15235,186.5
552046,15235,370.77
550350,15491,837.97000000000014
550351,15491,184.48
552005,15491,622.47
556531,15491,765.03
564863,15491,390.98
565644,15491,299.16
557406,15747,242.65000000000006
563026,15747,306.82000000000011
578927,15747,424.57000000000016
538999,16003,1181.0000000000002
558115,16003,573.69999999999993
561593,16003,39.2
575499,16003,525.92
575500,16003,415.55000000000007
542886,16515,320.50999999999993
549234,16515,301.82
559746,16515,365.28
566124,16515,262.74
571668,16515,376.78000000000003
540188,16771,296.66000000000014
543022,16771,654.96
546117,16771,704.32999999999993
568198,16771,446.55999999999977
574692,16771,144.29999999999998
542236,17027,191.54999999999987
545166,17027,239.12999999999997
545306,17027,13.2
556575,17027,211.99999999999994
567807,17027,222.01000000000002
567808,17027,12.4
547050,17795,163.25000000000003
556536,17795,187.14000000000007
570000,12420,600.39
542911,12676,509.5
547645,12676,197.9
555403,12676,121.55
562600,12676,169.1
569018,12676,151.68
576519,12676,181.66
579185,13188,114.60000000000001
541249,13700,120.73
541250,13700,35.28
546421,13700,301.04000000000013
549754,13700,314.5200000000001
549954,13700,172.09
557005,13700,302.14000000000004
566001,13700,14.989999999999998
566010,13700,390.47000000000008
571675,13700,305.76
575971,13700,308.09999999999997
546424,13956,119.72
549575,13956,173.95000000000002
561079,13956,386.59999999999997
571293,13956,189.65
566260,14212,1070.48
543836,15236,321.05
568327,15492,487.74000000000007
575897,15492,171.71999999999997
573360,15748,149.31000000000003
571939,16260,1035.45
575360,16516,101.7
540473,17284,716.1099999999999
550389,17284,212.33999999999992
556828,17284,184.19
558083,17284,108.53
563012,17284,272.96999999999997
570444,17284,158.44000000000003
542386,17540,268.8
576503,17540,310.1
537130,17796,114.65000000000002
540506,17796,282.25
542605,17796,225.1
573400,17796,75.9
541980,12421,157.45
557297,12421,239.35000000000002
563518,12421,231.76
578339,12421,178.48000000000002
545276,12933,110.74999999999999
557639,12933,246.73999999999995
576614,12933,250.04
563440,13189,127.0
577646,13189,133.68
576538,14725,718.07999999999993
549285,14981,102.11999999999999
551160,15237,938.92000000000019
554042,15237,154.73000000000002
567887,15237,235.07
546498,15493,538.76
548739,15493,412.4899999999999
559878,15493,367.49999999999994
574839,15493,419.89999999999981
574852,15493,263.15
540815,15749,15160.900000000001
540818,15749,7837.5
550461,15749,21535.9
546502,16005,177.58999999999986
556413,16005,120.49000000000001
578944,16005,171.48000000000008
578946,16005,145.8300000000001
549291,16261,254.95999999999989
563737,16261,163.42000000000002
568174,16261,144.05000000000004
578094,16261,184.39999999999998
545853,16517,162.70000000000002
571062,16773,171.59000000000003
550308,17029,358.0
563902,17029,358.0
556330,17797,272.40999999999997
577033,17797,453.45
577036,17797,54.57
569014,18053,300.02
541520,12422,238.5
558041,12422,417.36
565466,12422,147.7
539688,12678,150.0
539727,12678,71.28
545086,12678,353.43
548496,12678,3243.1299999999997
548725,12678,134.0
555531,12678,1939.52
559889,12678,915.46
564862,12678,145.0
564897,12678,1330.44
567756,12678,398.23999999999995
573153,12678,8895.7600000000039
573273,12678,52.199999999999996
545812,14214,638.65000000000009
557761,14214,183.56
559152,14214,76.949999999999989
572032,14214,55.42
575209,14214,49.8
544998,14470,297.63999999999993
579067,14470,163.55
556100,15238,300.14
565616,15238,472.64
575654,15238,299.21
562928,15494,1127.3800000000003
577337,15494,171.85000000000002
537689,15750,301.52
537768,15750,39.0
545334,15750,272.05000000000013
557745,15750,497.26000000000016
568668,15750,508.06999999999994
574009,15750,320.05000000000007
578677,15750,187.14000000000001
552967,16006,101.4
545213,16518,190.70000000000002
570239,16518,293.62
556779,16774,143.4
560713,16774,160.8
563300,16774,238.0
569325,16774,119.32000000000001
569999,17030,146.87
577296,17286,153.92000000000004
546625,17542,170.74999999999997
539676,12423,237.93
544474,12423,192.31
547109,12423,347.34999999999997
549249,12423,255.36000000000004
554147,12423,333.81999999999994
555161,12423,84.92
564853,12423,198.98000000000002
545301,12679,794.06
553666,12679,112.32000000000001
566492,12679,94.320000000000007
570798,12679,112.32000000000001
541972,12935,431.62999999999994
554009,12935,434.6
559903,12935,353.09
564034,12935,316.02000000000004
575937,12935,281.57999999999993
574342,13447,223.71
574661,13447,430.29999999999995
576783,13447,475.13
542099,13703,99.5
538511,13959,214.74
545574,13959,122.7
567661,13959,260.76
537423,14215,166.00000000000003
541103,14215,596.06000000000017
542568,14215,160.05
555592,14215,176.16000000000003
567979,14215,245.64000000000001
579125,14215,445.80999999999989
546254,14727,268.58
567709,15239,461.79
579455,15239,318.79999999999995
552290,16007,369.75000000000006
556474,16007,363.69999999999987
569220,16007,751.7399999999999
572280,16007,216.75000000000011
538070,16519,103.7
576349,16519,111.38
537634,16775,231.89999999999998
541113,16775,174.14999999999998
544592,16775,171.04999999999998
553655,16775,114.7
558478,16775,114.35
558740,16775,111.7
561818,16775,147.07000000000002
562809,16775,109.63000000000001
568726,16775,183.52999999999994
571081,16775,208.42999999999995
579489,16775,129.15000000000003
559368,17031,225.95000000000002
579039,17031,154.4
536681,17287,113.92
537601,17287,108.78
548642,17287,145.24
553571,17287,132.4
560576,17287,202.07000000000002
568311,17287,177.88999999999996
575977,17287,183.81000000000003
538629,17799,223.48
541816,17799,614.37999999999977
541963,17799,172.84999999999997
546549,17799,258.41
546550,17799,6.35
549728,17799,112.86
557886,17799,580.03999999999985
558437,17799,175.88999999999996
565152,17799,387.49
577077,17799,524.17999999999972
