CustomerID,recency,frequency,monetary,r_score,f_score,m_score,fm_score,rfm_score,rfm_segment,Country
17526,282,3,872.8,1,3,3,3,2.33,At Risk,United Kingdom
12407,41,5,1708.1199999999994,3,4,4,4,3.67,Loyal Customers,Belgium
12919,8,5,1047.29,4,4,3,4,3.67,Champions,United Kingdom
13431,59,2,1269.0999999999997,2,2,3,3,2.33,At Risk,United Kingdom
14199,210,1,185.39999999999998,1,1,1,1,1.0,Lost,United Kingdom
14711,2,11,2868.7999999999965,4,4,4,4,4.0,Champions,United Kingdom
14967,41,1,463.79999999999995,3,1,2,2,2.0,Promising,United Kingdom
15223,217,2,755.75,1,2,3,3,2.0,At Risk,United Kingdom
16247,162,1,114.56,1,1,1,1,1.0,Lost,United Kingdom
16503,98,4,1431.9300000000005,2,3,3,3,2.67,At Risk,United Kingdom
16759,22,2,418.85,3,2,2,2,2.33,Promising,United Kingdom
17015,20,3,1842.5599999999997,3,3,4,4,3.33,Loyal Customers,United Kingdom
17527,45,4,939.37000000000035,3,3,3,3,3.0,Potential Loyalists,United Kingdom
17783,64,2,283.46999999999991,2,2,1,2,1.67,Customers Needing Attention,United Kingdom
12408,24,5,2888.5500000000006,3,4,4,4,3.67,Loyal Customers,Belgium
12664,8,8,3991.8799999999992,4,4,4,4,4.0,Champions,Finland
12920,9,1,164.23,4,1,1,1,2.0,Promising,United Kingdom
13176,38,1,492.83999999999986,3,1,2,2,2.0,Promising,United Kingdom
14456,14,8,2679.4399999999987,4,4,4,4,4.0,Champions,United Kingdom
14712,21,3,917.07,3,3,3,3,3.0,Potential Loyalists,United Kingdom
14968,22,1,147.59,3,1,1,1,1.67,Promising,United Kingdom
15224,350,2,322.08,1,2,2,2,1.67,Hibernating,United Kingdom
15480,108,1,905.5,2,1,3,2,2.0,Customers Needing Attention,Malta
16248,53,1,152.94000000000003,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
16504,17,1,484.38000000000005,3,1,2,2,2.0,Promising,United Kingdom
17272,34,4,2148.63,3,3,4,4,3.33,Loyal Customers,United Kingdom
17528,9,7,3428.0000000000009,4,4,4,4,4.0,Champions,United Kingdom
18040,11,2,357.20000000000005,4,2,2,2,2.67,Recent Customers,United Kingdom
12409,70,3,11072.669999999998,2,3,4,4,3.0,Can’t Lose Them,Switzerland
12665,316,1,63.0,1,1,1,1,1.0,Lost,Germany
12921,1,37,16587.090000000011,4,4,4,4,4.0,Champions,United Kingdom
13177,56,1,282.45000000000005,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
13689,55,1,910.0,2,1,3,2,2.0,Customers Needing Attention,United Kingdom
14201,52,7,747.44,2,4,3,4,3.0,Can’t Lose Them,United Kingdom
14457,302,1,113.64,1,1,1,1,1.0,Lost,United Kingdom
14713,1,11,2666.3599999999992,4,4,4,4,4.0,Champions,United Kingdom
15225,226,1,409.4,1,1,2,2,1.33,Hibernating,United Kingdom
15737,6,8,1205.1200000000001,4,4,3,4,3.67,Champions,United Kingdom
15993,8,5,2562.13,4,4,4,4,4.0,Champions,United Kingdom
16249,44,5,1800.0700000000006,3,4,4,4,3.67,Loyal Customers,United Kingdom
16505,23,1,777.6,3,1,3,2,2.33,Promising,United Kingdom
16761,88,1,316.62,2,1,2,2,1.67,Customers Needing Attention,United Kingdom
17017,1,19,8063.6600000000035,4,4,4,4,4.0,Champions,United Kingdom
17785,45,1,131.94,3,1,1,1,1.67,Promising,United Kingdom
18041,3,21,4183.3899999999958,4,4,4,4,4.0,Champions,United Kingdom
12410,300,2,693.33,1,2,3,3,2.0,At Risk,Switzerland
12922,153,1,405.37999999999994,1,1,2,2,1.33,Hibernating,United Kingdom
13178,18,11,5725.470000000003,3,4,4,4,3.67,Loyal Customers,United Kingdom
13434,66,2,534.24000000000012,2,2,2,2,2.0,Customers Needing Attention,United Kingdom
13690,51,1,172.25,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
13946,71,3,561.57,2,3,2,3,2.33,At Risk,United Kingdom
14714,16,1,160.19,4,1,1,1,2.0,Promising,United Kingdom
14970,60,4,1592.06,2,3,4,4,3.0,Can’t Lose Them,United Kingdom
15226,302,1,154.41,1,1,1,1,1.0,Lost,United Kingdom
15482,7,12,11054.960000000003,4,4,4,4,4.0,Champions,United Kingdom
15738,10,16,4812.4199999999973,4,4,4,4,4.0,Champions,United Kingdom
15994,46,1,427.07,3,1,2,2,2.0,Promising,United Kingdom
16250,253,2,389.44000000000011,1,2,2,2,1.67,Hibernating,United Kingdom
16506,11,2,90.300000000000011,4,2,1,2,2.33,Recent Customers,United Kingdom
16762,11,3,1501.3799999999999,4,3,3,3,3.33,Recent Customers,United Kingdom
17018,32,2,920.09999999999991,3,2,3,3,2.67,Potential Loyalists,United Kingdom
17274,27,1,111.97999999999999,3,1,1,1,1.67,Promising,United Kingdom
17530,8,9,2169.1900000000023,4,4,4,4,4.0,Champions,United Kingdom
17786,77,2,278.74,2,2,1,2,1.67,Customers Needing Attention,United Kingdom
18042,45,1,165.05,3,1,1,1,1.67,Promising,United Kingdom
12667,50,1,620.13000000000011,2,1,2,2,1.67,Customers Needing Attention,Finland
12923,56,1,176.97000000000006,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
13435,16,6,3367.5899999999992,4,4,4,4,4.0,Champions,United Kingdom
13947,57,1,90.6,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
14459,147,1,1837.9200000000003,1,1,4,3,2.0,At Risk,United Kingdom
14715,16,4,867.38,4,3,3,3,3.33,Recent Customers,United Kingdom
14971,27,3,1116.57,3,3,3,3,3.0,Potential Loyalists,United Kingdom
15227,28,5,1219.4,3,4,3,4,3.33,Loyal Customers,United Kingdom
15483,153,4,233.81000000000006,1,3,1,2,1.67,Hibernating,United Kingdom
15739,58,1,449.12000000000006,2,1,2,2,1.67,Customers Needing Attention,United Kingdom
16763,190,1,611.85,1,1,2,2,1.33,Hibernating,United Kingdom
17019,3,4,1272.610000000001,4,3,3,3,3.33,Recent Customers,United Kingdom
17531,182,1,296.7,1,1,1,1,1.0,Lost,United Kingdom
17787,144,4,1865.1899999999998,1,3,4,4,2.67,Can’t Lose Them,United Kingdom
18043,16,3,559.50999999999965,4,3,2,3,3.0,Recent Customers,United Kingdom
12412,66,3,1226.8799999999997,2,3,3,3,2.67,At Risk,Denmark
12668,3,4,3807.1500000000015,4,3,4,4,3.67,Champions,Germany
12924,80,4,933.70000000000027,2,3,3,3,2.67,At Risk,United Kingdom
13692,16,3,1488.3200000000002,4,3,3,3,3.33,Recent Customers,United Kingdom
13948,352,1,102.0,1,1,1,1,1.0,Lost,United Kingdom
14460,102,3,434.33999999999992,2,3,2,3,2.33,At Risk,United Kingdom
14716,35,2,329.68,3,2,2,2,2.33,Promising,United Kingdom
14972,120,1,114.77000000000001,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
15228,58,4,3386.7099999999996,2,3,4,4,3.0,Can’t Lose Them,United Kingdom
15484,10,3,2920.06,4,3,4,4,3.67,Champions,United Kingdom
15740,41,1,154.88000000000002,3,1,1,1,1.67,Promising,United Kingdom
15996,80,6,1060.6799999999994,2,4,3,4,3.0,Can’t Lose Them,United Kingdom
16764,1,12,2596.3800000000056,4,4,4,4,4.0,Champions,United Kingdom
17788,65,2,1117.9,2,2,3,3,2.33,At Risk,United Kingdom
18044,28,9,1877.6999999999996,3,4,4,4,3.67,Loyal Customers,United Kingdom
12413,58,3,758.09999999999991,2,3,3,3,2.67,At Risk,France
12669,142,3,2744.03,2,3,4,4,3.0,Can’t Lose Them,France
12925,66,1,368.31,2,1,2,2,1.67,Customers Needing Attention,United Kingdom
13437,6,7,3408.0599999999995,4,4,4,4,4.0,Champions,United Kingdom
13949,16,5,1909.0900000000001,4,4,4,4,4.0,Champions,United Kingdom
14205,8,2,466.70000000000005,4,2,2,2,2.67,Recent Customers,United Kingdom
14461,140,3,2103.059999999999,2,3,4,4,3.0,Can’t Lose Them,United Kingdom
14973,99,3,1314.45,2,3,3,3,2.67,At Risk,United Kingdom
15485,22,3,2575.0000000000005,3,3,4,4,3.33,Loyal Customers,United Kingdom
16253,58,2,3683.8599999999988,2,2,4,3,2.67,At Risk,United Kingdom
16509,288,1,363.70000000000005,1,1,2,2,1.33,Hibernating,United Kingdom
16765,286,1,34.0,1,1,1,1,1.0,Lost,United Kingdom
17277,219,2,1065.35,1,2,3,3,2.0,At Risk,United Kingdom
17789,273,1,225.9,1,1,1,1,1.0,Lost,United Kingdom
18045,37,1,189.39999999999998,3,1,1,1,1.67,Promising,United Kingdom
12414,209,3,562.41,1,3,2,3,2.0,At Risk,Austria
12670,2,5,2996.0499999999997,4,4,4,4,4.0,Champions,France
13182,37,1,121.17999999999999,3,1,1,1,1.67,Promising,United Kingdom
13694,17,47,61908.460000000021,3,4,4,4,3.67,Loyal Customers,United Kingdom
13950,3,4,745.06,4,3,3,3,3.33,Recent Customers,United Kingdom
14206,231,1,328.15999999999991,1,1,2,2,1.33,Hibernating,United Kingdom
14462,58,11,2004.0200000000007,2,4,4,4,3.33,Can’t Lose Them,United Kingdom
14974,29,1,114.38999999999999,3,1,1,1,1.67,Promising,United Kingdom
15230,231,2,429.6,1,2,2,2,1.67,Hibernating,United Kingdom
15998,28,5,3089.9699999999993,3,4,4,4,3.67,Loyal Customers,United Kingdom
16510,364,1,248.1,1,1,1,1,1.0,Lost,United Kingdom
16766,265,2,1145.6000000000001,1,2,3,3,2.0,At Risk,United Kingdom
17022,23,1,70.999999999999986,3,1,1,1,1.67,Promising,United Kingdom
17278,233,1,246.04000000000002,1,1,1,1,1.0,Lost,United Kingdom
17534,45,1,223.35999999999999,3,1,1,1,1.67,Promising,United Kingdom
17790,18,14,1965.5500000000009,3,4,4,4,3.67,Loyal Customers,United Kingdom
12415,16,21,124914.52999999975,4,4,4,4,4.0,Champions,Australia
13183,29,8,3528.7200000000016,3,4,4,4,3.67,Loyal Customers,United Kingdom
13439,247,1,283.71000000000004,1,1,1,1,1.0,Lost,United Kingdom
13695,23,15,2504.1299999999987,3,4,4,4,3.67,Loyal Customers,United Kingdom
13951,168,3,674.44999999999982,1,3,3,3,2.33,At Risk,United Kingdom
14463,90,3,529.62,2,3,2,3,2.33,At Risk,United Kingdom
14719,2,4,1195.7100000000012,4,3,3,3,3.33,Recent Customers,United Kingdom
14975,49,1,279.93999999999994,3,1,1,1,1.67,Promising,United Kingdom
15743,8,4,784.46000000000015,4,3,3,3,3.33,Recent Customers,United Kingdom
16255,8,8,2619.9099999999989,4,4,4,4,4.0,Champions,United Kingdom
16511,13,3,950.2600000000001,4,3,3,3,3.33,Recent Customers,United Kingdom
16767,22,11,5580.5999999999995,3,4,4,4,3.67,Loyal Customers,United Kingdom
17279,49,1,187.83,3,1,1,1,1.67,Promising,United Kingdom
17535,272,1,164.4,1,1,1,1,1.0,Lost,United Kingdom
17791,21,1,106.1,3,1,1,1,1.67,Promising,United Kingdom
12672,321,1,225.90000000000003,1,1,1,1,1.0,Lost,France
12928,27,5,2062.6999999999989,3,4,4,4,3.67,Loyal Customers,United Kingdom
13184,6,10,1701.2900000000011,4,4,4,4,4.0,Champions,United Kingdom
13952,209,2,3251.0710000000004,1,2,4,3,2.33,At Risk,United Kingdom
14208,86,1,151.73999999999998,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
14720,81,2,401.13000000000011,2,2,2,2,2.0,Customers Needing Attention,United Kingdom
14976,49,7,790.85999999999979,3,4,3,4,3.33,Loyal Customers,United Kingdom
15232,105,2,612.06,2,2,2,2,2.0,Customers Needing Attention,United Kingdom
15488,84,1,91.320000000000007,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
15744,69,1,34.8,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
16256,258,1,752.43000000000006,1,1,3,2,1.67,Hibernating,United Kingdom
16768,39,3,478.08999999999986,3,3,2,3,2.67,Potential Loyalists,United Kingdom
17024,37,3,95.85,3,3,1,2,2.33,Promising,United Kingdom
17536,169,1,76.5,1,1,1,1,1.0,Lost,United Kingdom
18048,195,2,172.29000000000002,1,2,1,2,1.33,Hibernating,United Kingdom
12417,31,7,2843.0699999999997,3,4,4,4,3.67,Loyal Customers,Belgium
12417,217,1,436.3,1,1,2,2,1.33,Hibernating,Spain
12673,318,1,220.9,1,1,1,1,1.0,Lost,Germany
12929,303,1,117.85000000000002,1,1,1,1,1.0,Lost,United Kingdom
13185,259,1,71.4,1,1,1,1,1.0,Lost,United Kingdom
13441,83,1,296.64,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
13697,30,1,151.3,3,1,1,1,1.67,Promising,United Kingdom
13953,44,6,3104.3600000000006,3,4,4,4,3.67,Loyal Customers,United Kingdom
14209,2,6,2073.43,4,4,4,4,4.0,Champions,United Kingdom
14465,238,3,1058.6200000000006,1,3,3,3,2.33,At Risk,United Kingdom
15489,14,3,1134.28,4,3,3,3,3.33,Recent Customers,United Kingdom
15745,11,4,1094.5900000000001,4,3,3,3,3.33,Recent Customers,United Kingdom
16257,168,1,46.95,1,1,1,1,1.0,Lost,United Kingdom
16513,11,2,662.79000000000019,4,2,3,3,3.0,Recent Customers,United Kingdom
16769,252,1,380.38999999999987,1,1,2,2,1.33,Hibernating,United Kingdom
17025,52,3,357.77000000000004,2,3,2,3,2.33,At Risk,United Kingdom
17537,21,2,897.61999999999989,3,2,3,3,2.67,Potential Loyalists,United Kingdom
17793,17,1,323.03999999999996,3,1,2,2,2.0,Promising,United Kingdom
12418,104,1,668.58,2,1,3,2,2.0,Customers Needing Attention,Switzerland
12674,30,4,1970.6000000000006,3,3,4,4,3.33,Loyal Customers,France
12930,70,2,415.80000000000007,2,2,2,2,2.0,Customers Needing Attention,United Kingdom
13186,31,3,1575.8900000000003,3,3,3,3,3.0,Potential Loyalists,United Kingdom
13954,62,1,227.41000000000003,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
14210,97,6,1905.8400000000004,2,4,4,4,3.33,Can’t Lose Them,United Kingdom
14466,21,7,2272.4,3,4,4,4,3.67,Loyal Customers,United Kingdom
14722,139,1,187.91999999999996,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
14978,64,5,1931.4200000000033,2,4,4,4,3.33,Can’t Lose Them,United Kingdom
15234,268,1,196.99999999999994,1,1,1,1,1.0,Lost,United Kingdom
15746,126,1,196.87999999999997,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
16258,37,5,5203.51,3,4,4,4,3.67,Loyal Customers,United Kingdom
16770,49,5,770.10000000000036,3,4,3,4,3.33,Loyal Customers,United Kingdom
17026,177,2,154.82999999999998,1,2,1,2,1.33,Hibernating,United Kingdom
17282,122,3,1703.4100000000003,2,3,4,4,3.0,Can’t Lose Them,United Kingdom
17538,17,1,98.42,3,1,1,1,1.67,Promising,United Kingdom
18050,351,1,74.4,1,1,1,1,1.0,Lost,United Kingdom
12931,13,15,42055.959999999992,4,4,4,4,4.0,Champions,United Kingdom
13187,329,1,236.02,1,1,1,1,1.0,Lost,United Kingdom
13699,147,1,308.5800000000001,1,1,2,2,1.33,Hibernating,United Kingdom
13955,146,2,322.95999999999992,1,2,2,2,1.67,Hibernating,United Kingdom
14211,45,9,2241.1000000000004,3,4,4,4,3.67,Loyal Customers,United Kingdom
14467,9,4,598.76,4,3,2,3,3.0,Recent Customers,United Kingdom
14723,2,6,1158.2999999999986,4,4,3,4,3.67,Champions,United Kingdom
15235,209,12,2247.51,1,4,4,4,3.0,Can’t Lose Them,United Kingdom
15491,87,6,3100.0900000000015,2,4,4,4,3.33,Can’t Lose Them,United Kingdom
15747,4,3,974.03999999999951,4,3,3,3,3.33,Recent Customers,United Kingdom
16003,21,5,2735.3700000000013,3,4,4,4,3.67,Loyal Customers,United Kingdom
16515,44,5,1627.1300000000008,3,4,4,4,3.67,Loyal Customers,United Kingdom
16771,25,5,2246.8100000000022,3,4,4,4,3.67,Loyal Customers,United Kingdom
17027,70,6,890.29,2,4,3,4,3.0,Can’t Lose Them,United Kingdom
17795,171,2,350.38999999999982,1,2,2,2,1.67,Hibernating,United Kingdom
12420,55,1,600.39,2,1,2,2,1.67,Customers Needing Attention,Cyprus
12676,16,6,1331.3900000000003,4,4,3,4,3.67,Champions,Sweden
13188,3,1,114.60000000000001,4,1,1,1,2.0,Promising,United Kingdom
13700,18,10,2265.12,3,4,4,4,3.67,Loyal Customers,United Kingdom
13956,46,4,869.92,3,3,3,3,3.0,Potential Loyalists,United Kingdom
14212,81,1,1070.48,2,1,3,2,2.0,Customers Needing Attention,United Kingdom
15236,290,1,321.05,1,1,2,2,1.33,Hibernating,United Kingdom
15492,20,2,659.46,3,2,3,3,2.67,Potential Loyalists,United Kingdom
15748,32,1,149.31000000000003,3,1,1,1,1.67,Promising,United Kingdom
16260,42,1,1035.45,3,1,3,2,2.33,Promising,United Kingdom
16516,22,1,101.7,3,1,1,1,1.67,Promising,United Kingdom
17284,52,6,1652.5800000000015,2,4,4,4,3.33,Can’t Lose Them,United Kingdom
17540,16,2,578.9,4,2,2,2,2.67,Recent Customers,United Kingdom
17796,32,4,697.9,3,3,3,3,3.0,Potential Loyalists,United Kingdom
12421,7,4,807.04000000000008,4,3,3,3,3.33,Recent Customers,Spain
12933,16,3,607.52999999999975,4,3,2,3,3.0,Recent Customers,United Kingdom
13189,10,2,260.68,4,2,1,2,2.33,Recent Customers,United Kingdom
14725,16,1,718.07999999999993,4,1,3,2,2.67,Recent Customers,United Kingdom
14981,238,1,102.11999999999999,1,1,1,1,1.0,Lost,United Kingdom
15237,70,3,1328.7200000000005,2,3,3,3,2.67,At Risk,United Kingdom
15493,24,5,2001.8000000000045,3,4,4,4,3.67,Loyal Customers,United Kingdom
15749,227,3,44534.3,1,3,4,4,2.67,Can’t Lose Them,United Kingdom
16005,4,4,615.389999999999,4,3,2,3,3.0,Recent Customers,United Kingdom
16261,9,4,746.83,4,3,3,3,3.33,Recent Customers,United Kingdom
16517,269,1,162.70000000000002,1,1,1,1,1.0,Lost,United Kingdom
16773,49,1,171.59000000000003,3,1,1,1,1.67,Promising,United Kingdom
17029,102,2,716.0,2,2,3,3,2.33,At Risk,United Kingdom
17797,14,3,780.43000000000006,4,3,3,3,3.33,Recent Customers,United Kingdom
18053,62,1,300.02,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
12422,87,2,386.20000000000005,2,2,2,2,2.0,Customers Needing Attention,Australia
12422,160,1,417.36,1,1,2,2,1.33,Hibernating,Switzerland
12678,34,12,17628.459999999995,3,4,4,4,3.67,Loyal Customers,France
14214,22,5,1004.3799999999999,3,4,3,4,3.33,Loyal Customers,United Kingdom
14470,3,2,461.19,4,2,2,2,2.67,Recent Customers,United Kingdom
15238,21,3,1071.9899999999998,3,3,3,3,3.0,Potential Loyalists,United Kingdom
15494,13,2,1299.2300000000007,4,2,3,3,3.0,Recent Customers,United Kingdom
15750,7,7,2125.0899999999988,4,4,4,4,4.0,Champions,United Kingdom
16006,203,1,101.4,1,1,1,1,1.0,Lost,United Kingdom
16518,53,2,484.32000000000016,2,2,2,2,2.0,Customers Needing Attention,United Kingdom
16774,59,4,661.52,2,3,3,3,2.67,At Risk,United Kingdom
17030,55,1,146.87,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
17286,13,1,153.92000000000004,4,1,1,1,2.0,Promising,United Kingdom
17542,261,1,170.74999999999997,1,1,1,1,1.0,Lost,United Kingdom
12423,92,7,1650.6700000000003,2,4,4,4,3.33,Can’t Lose Them,Belgium
12679,50,4,1113.02,2,3,3,3,2.67,At Risk,France
12935,18,5,1816.9199999999998,3,4,4,4,3.67,Loyal Customers,United Kingdom
13447,15,3,1129.14,4,3,3,3,3.33,Recent Customers,United Kingdom
13703,310,1,99.5,1,1,1,1,1.0,Lost,United Kingdom
13959,71,3,598.19999999999982,2,3,2,3,2.33,At Risk,United Kingdom
14215,3,6,1789.7200000000007,4,4,4,4,4.0,Champions,United Kingdom
14727,266,1,268.58,1,1,1,1,1.0,Lost,United Kingdom
15239,2,2,780.59,4,2,3,3,3.0,Recent Customers,United Kingdom
16007,39,4,1701.9399999999985,3,3,4,4,3.33,Loyal Customers,United Kingdom
16519,17,2,215.07999999999998,3,2,1,2,2.0,Promising,United Kingdom
16775,2,11,1695.6600000000021,4,4,4,4,4.0,Champions,United Kingdom
17031,3,2,380.35,4,2,2,2,2.67,Recent Customers,United Kingdom
17287,18,7,1064.1100000000001,3,4,3,4,3.33,Loyal Customers,United Kingdom
17799,14,10,3055.9299999999971,4,4,4,4,4.0,Champions,United Kingdom
18055,31,9,5920.4199999999983,3,4,4,4,3.67,Loyal Customers,United Kingdom
12424,154,2,1760.9599999999996,1,2,4,3,2.33,At Risk,Australia
12680,65,3,613.3599999999999,2,3,2,3,2.33,At Risk,France
12936,9,4,1063.9000000000005,4,3,3,3,3.33,Recent Customers,United Kingdom
13192,87,2,911.94,2,2,3,3,2.33,At Risk,United Kingdom
13448,8,6,3539.3700000000013,4,4,4,4,4.0,Champions,United Kingdom
13704,14,8,2143.3799999999997,4,4,4,4,4.0,Champions,United Kingdom
13960,13,2,230.21999999999997,4,2,1,2,2.33,Recent Customers,United Kingdom
14216,8,2,1252.74,4,2,3,3,3.0,Recent Customers,United Kingdom
14472,95,8,1936.8400000000015,2,4,4,4,3.33,Can’t Lose Them,United Kingdom
14984,11,2,213.26999999999995,4,2,1,2,2.33,Recent Customers,United Kingdom
15240,36,5,1706.57,3,4,4,4,3.67,Loyal Customers,United Kingdom
15752,31,7,2637.3800000000024,3,4,4,4,3.67,Loyal Customers,United Kingdom
16008,15,3,478.78000000000014,4,3,2,3,3.0,Recent Customers,United Kingdom
16520,178,3,1046.5700000000002,1,3,3,3,2.33,At Risk,United Kingdom
16776,52,1,388.28,2,1,2,2,1.67,Customers Needing Attention,United Kingdom
17288,1,7,1419.7300000000014,4,4,3,4,3.67,Champions,United Kingdom
17800,29,9,1199.01,3,4,3,4,3.33,Loyal Customers,United Kingdom
18056,280,1,363.64999999999992,1,1,2,2,1.33,Hibernating,United Kingdom
12425,70,1,777.19999999999993,2,1,3,2,2.0,Customers Needing Attention,Portugal
12681,6,22,13787.539999999999,4,4,4,4,4.0,Champions,France
12937,7,4,1504.2699999999991,4,3,3,3,3.33,Recent Customers,United Kingdom
13193,53,1,117.88000000000002,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
13449,15,1,291.88,4,1,1,1,2.0,Promising,United Kingdom
13705,136,2,522.68000000000006,2,2,2,2,2.0,Customers Needing Attention,United Kingdom
14217,3,16,1910.5000000000002,4,4,4,4,4.0,Champions,United Kingdom
14473,66,2,234.34,2,2,1,2,1.67,Customers Needing Attention,United Kingdom
14729,365,1,313.49,1,1,2,2,1.33,Hibernating,United Kingdom
14985,190,2,296.74999999999989,1,2,1,2,1.33,Hibernating,United Kingdom
15241,58,8,1756.4400000000007,2,4,4,4,3.33,Can’t Lose Them,United Kingdom
15497,9,2,1262.2,4,2,3,3,3.0,Recent Customers,United Kingdom
15753,296,1,79.2,1,1,1,1,1.0,Lost,United Kingdom
16009,14,4,992.71,4,3,3,3,3.33,Recent Customers,United Kingdom
16265,1,9,5447.0000000000027,4,4,4,4,4.0,Champions,United Kingdom
16777,72,2,226.35000000000002,2,2,1,2,1.67,Customers Needing Attention,United Kingdom
17033,78,3,1030.1399999999999,2,3,3,3,2.67,At Risk,United Kingdom
17289,23,3,944.4100000000002,3,3,3,3,3.0,Potential Loyalists,United Kingdom
17545,35,3,645.96000000000015,3,3,2,3,2.67,Potential Loyalists,United Kingdom
12426,186,1,582.73,1,1,2,2,1.33,Hibernating,Germany
12682,1,30,11651.589999999998,4,4,4,4,4.0,Champions,France
12938,17,1,114.14,3,1,1,1,1.67,Promising,United Kingdom
13194,127,1,60.7,2,1,1,1,1.33,Customers Needing Attention,United Kingdom
13450,18,6,2043.7200000000003,3,4,4,4,3.67,Loyal Customers,United Kingdom
13706,294,1,330.79,1,1,2,2,1.33,Hibernating,United Kingdom
13962,13,2,169.55,4,2,1,2,2.33,Recent Customers,United Kingdom
14218,34,1,169.48000000000002,3,1,1,1,1.67,Promising,United Kingdom
14474,38,1,547.66,3,1,2,2,2.0,Promising,United Kingdom
14730,57,7,1760.1300000000035,2,4,4,4,3.33,Can’t Lose Them,United Kingdom
15498,9,26,12451.459999999992,4,4,4,4,4.0,Champions,United Kingdom
15754,43,3,458.57,3,3,2,3,2.67,Potential Loyalists,United Kingdom
16010,237,3,407.5,1,3,2,3,2.0,At Risk,United Kingdom
16266,65,7,861.88999999999976,2,4,3,4,3.0,Can’t Lose Them,United Kingdom
16778,66,2,245.94000000000003,2,2,1,2,1.67,Customers Needing Attention,United Kingdom
17034,8,3,745.5200000000001,4,3,3,3,3.33,Recent Customers,United Kingdom
17290,8,1,353.03,4,1,2,2,2.33,Recent Customers,United Kingdom
17802,74,3,1285.0400000000002,2,3,3,3,2.67,At Risk,United Kingdom
18058,1,1,170.15999999999997,4,1,1,1,2.0,Promising,United Kingdom
12427,13,3,825.80000000000007,4,3,3,3,3.33,Recent Customers,Germany
12683,42,13,7679.0899999999983,3,4,4,4,3.67,Loyal Customers,France
12939,56,8,11581.8,2,4,4,4,3.33,Can’t Lose Them,United Kingdom
13451,18,5,2976.1499999999996,3,4,4,4,3.67,Loyal Customers,United Kingdom
13707,259,2,806.41000000000054,1,2,3,3,2.0,At Risk,United Kingdom
13963,300,4,664.54,1,3,3,3,2.33,At Risk,United Kingdom
14475,63,3,925.8499999999998,2,3,3,3,2.67,At Risk,United Kingdom
14731,39,3,380.02,3,3,2,3,2.67,Potential Loyalists,United Kingdom
14987,7,2,326.4,4,2,2,2,2.67,Recent Customers,United Kingdom
15243,66,1,316.68,2,1,2,2,1.67,Customers Needing Attention,United Kingdom
15755,2,6,2364.2500000000014,4,4,4,4,4.0,Champions,United Kingdom
16011,21,15,2968.7900000000018,3,4,4,4,3.67,Loyal Customers,United Kingdom
16523,7,19,8562.8500000000058,4,4,4,4,4.0,Champions,United Kingdom
16779,6,20,9672.6599999999889,4,4,4,4,4.0,Champions,United Kingdom
17035,237,2,433.53,1,2,2,2,1.67,Hibernating,United Kingdom
17291,300,1,550.80000000000007,1,1,2,2,1.33,Hibernating,United Kingdom
18059,15,3,306.46,4,3,2,3,3.0,Recent Customers,United Kingdom
12428,17,9,7956.4600000000055,3,4,4,4,3.67,Loyal Customers,Finland
12684,16,6,2104.2299999999991,4,4,4,4,4.0,Champions,France
12940,46,2,913.53999999999974,3,2,3,3,2.67,Potential Loyalists,United Kingdom
13196,3,4,1797.7799999999995,4,3,4,4,3.67,Champions,United Kingdom
13452,251,2,590.0,1,2,2,2,1.67,Hibernating,United Kingdom
13708,263,1,296.87999999999994,1,1,1,1,1.0,Lost,United Kingdom
14220,239,2,632.40000000000009,1,2,2,2,1.67,Hibernating,United Kingdom
14476,249,1,215.7,1,1,1,1,1.0,Lost,United Kingdom
14732,22,7,2238.3799999999997,3,4,4,4,3.67,Loyal Customers,United Kingdom
14988,203,1,334.54,1,1,2,2,1.33,Hibernating,United Kingdom
15244,57,2,631.57,2,2,2,2,2.0,Customers Needing Attention,United Kingdom
15500,10,3,865.30000000000007,4,3,3,3,3.33,Recent Customers,United Kingdom
15756,53,4,532.95999999999947,2,3,2,3,2.33,At Risk,United Kingdom
16012,27,3,1415.2900000000002,3,3,3,3,3.0,Potential Loyalists,United Kingdom
16268,63,2,667.65,2,2,3,3,2.33,At Risk,United Kingdom
16780,92,2,425.18999999999988,2,2,2,2,2.0,Customers Needing Attention,United Kingdom
17548,225,1,103.3,1,1,1,1,1.0,Lost,United Kingdom
12429,1,3,3312.420000000001,4,3,4,4,3.67,Champions,Denmark
12429,219,1,437.97999999999996,1,1,2,2,1.33,Hibernating,Austria
